customerId,account_No,firstName,lastName,dob,panNumber,contactNo,employmentStatus,relationshipStatus,email,transactionId,amount,transactionType,transactionDate,KYC_date,defence_background,okToCall,criminalRecord,feedbackDate,feedback,feedbackRating
709258,6.63E+11,Marco,Nikolaus,2014-09-04,43QI8A5DC8,1024759938,active,single,,6164420517,830.8,debit,2014-09-04,2022-09-04,TRUE,FALSE,TRUE,2014-09-04,,3
218558,5.06E+11,May,Rodriguez,2016-09-04,,,active,married,javier.okon@hotmail.com,5478618309,828.89,debit,2016-09-04,2016-09-04,FALSE,TRUE,FALSE,2016-09-04,Accusamus esse qui harum non.,1
536457,9.99E+11,Chris,Botsford,2020-09-04,BTYS8R3XIN,,active,married,shon.stehr@hotmail.com,8912746356,700.88,debit,2020-09-04,2015-09-04,FALSE,TRUE,TRUE,2020-09-04,,2
833757,86854824127,Garland,Heathcote,2015-09-04,,1637266740,active,single,jason.auer@hotmail.com,3312341572,68.9,debit,2015-09-04,2017-09-04,FALSE,FALSE,TRUE,2015-09-04,Facilis et voluptatum expedita repellendus quia consequatur.,2
673730,41315525928,Burl,Reynolds,2017-09-04,JG2J5S2XDQ,3593367510,closed,married,corey.stokes@gmail.com,4801768798,183.28,debit,2017-09-04,2022-09-04,FALSE,FALSE,FALSE,2017-09-04,Illum quia tempore fugit dolor minima voluptates et.,1
572870,7.64E+11,Kate,Schuppe,2019-09-04,7U247X2010,4676712973,closed,single,erik.kirlin@gmail.com,1708639076,577.54,credit,2019-09-04,2016-09-04,FALSE,TRUE,FALSE,2019-09-04,,2
108834,7.20E+11,Timmy,Schamberger,2022-09-04,E680XZRA4I,,active,single,,7673465862,252.56,debit,2022-09-04,2015-09-04,TRUE,TRUE,TRUE,2022-09-04,Vel nesciunt modi natus.,3
718760,7.28E+11,Frederick,Simonis,2018-09-04,,,active,single,,8830683260,84.05,debit,2018-09-04,2016-09-04,FALSE,FALSE,FALSE,2018-09-04,Praesentium sint autem animi similique qui.,2
861298,8.41E+11,August,Corwin,2014-09-04,,,closed,single,,8887707485,906.32,credit,2014-09-04,2017-09-04,TRUE,FALSE,TRUE,2014-09-04,Odit dolore architecto doloremque.,4
76056,9.42E+11,Allen,Johns,2021-09-04,24HJG6TA4A,,active,married,sidney.schmitt@gmail.com,5351011565,813.45,debit,2021-09-04,2019-09-04,TRUE,TRUE,FALSE,2021-09-04,,2
70056,1.60E+11,Weldon,Carroll,2019-09-04,,,closed,married,jestine.bernier@hotmail.com,6624973929,140.62,credit,2019-09-04,2015-09-04,TRUE,TRUE,FALSE,2019-09-04,,1
905499,5.56E+11,Aurore,Emmerich,2014-09-04,,,closed,married,buck.oreilly@gmail.com,2055564360,678.5,credit,2014-09-04,2016-09-04,TRUE,TRUE,TRUE,2014-09-04,Placeat expedita voluptatibus illum est corporis.,4
737215,5.42E+11,Kenda,Towne,2022-09-04,05DL8F500U,,active,married,dexter.jerde@gmail.com,1501302247,370.09,credit,2022-09-04,2020-09-04,TRUE,FALSE,TRUE,2022-09-04,Consequatur voluptatem nulla quos atque reprehenderit.,3
576106,4.88E+11,Alexis,Murray,2014-09-04,,,active,married,,8832406497,877.96,debit,2014-09-04,2014-09-04,FALSE,TRUE,TRUE,2014-09-04,Omnis similique accusantium eos sunt repudiandae.,2
589271,6.42E+11,Connie,Farrell,2014-09-04,49AOSG7J3N,5246786775,closed,single,blaine.lang@gmail.com,6444841942,877.36,credit,2014-09-04,2019-09-04,FALSE,TRUE,TRUE,2014-09-04,,1
588243,9.58E+11,Patricia,Orn,2018-09-04,79AZ8F950W,,closed,married,,8157960111,887.7,credit,2018-09-04,2014-09-04,FALSE,TRUE,TRUE,2018-09-04,Et voluptatem tempora.,4
160565,8.32E+11,Toby,Kutch,2017-09-04,,6747672959,closed,married,reid.bartoletti@yahoo.com,3063455625,679.82,credit,2017-09-04,2016-09-04,FALSE,FALSE,TRUE,2017-09-04,Consequatur tenetur maxime labore consequatur molestiae dolorem.,4
546157,8.32E+11,Hyon,Zemlak,2017-09-04,,6753686296,active,single,dorthea.ratke@yahoo.com,1294228788,544.67,debit,2017-09-04,2014-09-04,TRUE,FALSE,TRUE,2017-09-04,Ut iusto unde ullam architecto deserunt.,3
589374,8.32E+11,Kenton,Abernathy,2017-09-04,,,closed,married,,7175544063,104.77,debit,2017-09-04,2020-09-04,FALSE,FALSE,FALSE,2017-09-04,,1
917011,4.88E+11,Era,Howe,2014-09-04,,8490706524,active,married,,6461794466,108.93,debit,2014-09-04,2021-09-04,FALSE,TRUE,TRUE,2014-09-04,Sint numquam rerum ducimus aut sequi.,3
854967,7.56E+11,Leoma,Leffler,2019-09-04,,,closed,single,jack.mosciski@hotmail.com,2062736382,133.09,credit,2019-09-04,2014-09-04,TRUE,TRUE,TRUE,2019-09-04,Sunt accusantium expedita inventore nesciunt est aut.,4
821057,9.59E+11,Nguyet,Kilback,2022-09-04,S5LBZ723KP,,active,married,franklyn.runte@yahoo.com,4323422540,548.29,credit,2022-09-04,2015-09-04,TRUE,TRUE,TRUE,2022-09-04,,1
140636,1.62E+11,Grazyna,VonRueden,2021-09-04,49HP7B15PO,2335530971,active,married,,5396663710,891.81,credit,2021-09-04,2020-09-04,FALSE,TRUE,FALSE,2021-09-04,,4
230424,7.86E+11,Arlyne,Vandervort,2018-09-04,DUXT4073Q8,,closed,single,,3473661613,607.1,debit,2018-09-04,2021-09-04,TRUE,TRUE,TRUE,2018-09-04,Nam impedit nobis et blanditiis.,3
301388,6.34E+11,Cecila,Frami,2017-09-04,,,closed,single,chiquita.strosin@hotmail.com,2143422203,102.08,credit,2017-09-04,2014-09-04,FALSE,TRUE,FALSE,2017-09-04,Asperiores eius voluptate libero nihil quod.,2
367116,2.70E+11,Terra,McLaughlin,2017-09-04,DYJG31N4YP,5437273678,active,married,,6662847300,394.88,credit,2017-09-04,2019-09-04,TRUE,FALSE,TRUE,2017-09-04,,3
213740,7.13E+11,Kandice,Morissette,2014-09-04,1F7735TWQF,,closed,single,,44901187,796.26,debit,2014-09-04,2020-09-04,FALSE,TRUE,FALSE,2014-09-04,,2
275618,7.19E+11,Lenard,Howell,2021-09-04,10V1ERTDF7,,closed,married,freddie.mueller@hotmail.com,689639651,185.14,debit,2021-09-04,2014-09-04,FALSE,FALSE,TRUE,2021-09-04,Ea consequatur dicta fugiat ullam.,2
543387,1.13E+11,Susie,Bailey,2018-09-04,OS8811P4YM,,active,single,cierra.turner@yahoo.com,2039686466,751.19,credit,2018-09-04,2016-09-04,FALSE,TRUE,FALSE,2018-09-04,,4
544523,6.81E+11,Robin,Feeney,2014-09-04,F2125RN109,,active,single,,5711731563,556.07,credit,2014-09-04,2019-09-04,TRUE,FALSE,TRUE,2014-09-04,Quisquam cupiditate non porro.,4
921228,3.84E+11,Emanuel,Nader,2020-09-04,,,active,single,palmer.wehner@hotmail.com,9924821001,89.32,debit,2020-09-04,2014-09-04,FALSE,TRUE,FALSE,2020-09-04,,1
87166,3.69E+11,Anibal,Stark,2020-09-04,78ADJGF0FY,,active,married,,2220168524,90.72,debit,2020-09-04,2014-09-04,TRUE,FALSE,TRUE,2020-09-04,,2
376773,7.11E+11,Wilson,McKenzie,2019-09-04,,7253906791,active,married,,5492487315,175.8,debit,2019-09-04,2020-09-04,TRUE,TRUE,FALSE,2019-09-04,,4
423556,7.27E+11,Ahmad,Rutherford,2021-09-04,,,closed,single,,2879784119,186.88,debit,2021-09-04,2015-09-04,TRUE,TRUE,TRUE,2021-09-04,,2
831885,64263115573,Davina,Hegmann,2020-09-04,93REWZ3L16,,closed,married,,2541801828,71.21,debit,2020-09-04,2019-09-04,TRUE,TRUE,TRUE,2020-09-04,Iusto voluptatem repellat facilis expedita omnis hic.,4
853550,1.37E+11,Ghislaine,Vandervort,2019-09-04,,7326946552,closed,married,senaida.mckenzie@hotmail.com,5562394542,501.08,debit,2019-09-04,2020-09-04,TRUE,TRUE,TRUE,2019-09-04,,4
274,6.77E+11,Sidney,Tillman,2015-09-04,,2291380371,active,single,,3611323403,116.34,debit,2015-09-04,2020-09-04,TRUE,TRUE,FALSE,2015-09-04,Voluptates vel labore.,2
472923,2.20E+11,Doyle,Simonis,2022-09-04,69Q6S14F6J,7986699153,closed,married,,4788322725,659.26,credit,2022-09-04,2022-09-04,TRUE,TRUE,FALSE,2022-09-04,Veniam suscipit sed molestias maiores ut.,3
529358,4.69E+11,Levi,Wehner,2019-09-04,,7291564282,closed,single,hal.shields@gmail.com,8374133352,967.62,credit,2019-09-04,2016-09-04,FALSE,FALSE,TRUE,2019-09-04,,2
876880,2.67E+11,Melynda,Labadie,2020-09-04,,,closed,single,boyce.okeefe@yahoo.com,1750276315,248.13,credit,2020-09-04,2016-09-04,FALSE,FALSE,FALSE,2020-09-04,,1
134070,4.15E+11,Raquel,Kulas,2017-09-04,24I4J43013,,active,married,,7175281711,673.08,credit,2017-09-04,2015-09-04,TRUE,TRUE,FALSE,2017-09-04,,1
22574,3.71E+11,Dia,Collins,2016-09-04,R1E9NLO04C,,closed,single,irvin.klein@yahoo.com,849718780,923.17,credit,2016-09-04,2020-09-04,TRUE,FALSE,TRUE,2016-09-04,Voluptatem reiciendis dolore rerum ex.,3
258024,4.21E+11,Brinda,Kertzmann,2015-09-04,E9M86JJYLH,1623793144,closed,married,gustavo.kihn@yahoo.com,3473269481,246.06,credit,2015-09-04,2022-09-04,TRUE,TRUE,TRUE,2015-09-04,Ea doloribus autem.,4
532672,1.30E+11,Sonya,Hilll,2018-09-04,EA9S66NBTZ,8873331144,active,married,,5455178693,966.4,credit,2018-09-04,2019-09-04,TRUE,FALSE,TRUE,2018-09-04,,2
586538,3.44E+11,Zachary,McGlynn,2019-09-04,,,closed,single,,6513418417,391.2,credit,2019-09-04,2017-09-04,FALSE,TRUE,TRUE,2019-09-04,Consequuntur et qui ipsum quo et est.,4
204364,1.23E+11,Grisel,Baumbach,2017-09-04,,,active,single,,2362208535,571.06,credit,2017-09-04,2019-09-04,TRUE,FALSE,TRUE,2017-09-04,,3
317871,6.78E+11,Dianne,Collier,2015-09-04,,8003322624,active,single,,5261944227,747,credit,2015-09-04,2015-09-04,FALSE,FALSE,TRUE,2015-09-04,Et qui amet aliquam vel quas facere.,1
580571,2.31E+11,Jessie,Ziemann,2020-09-04,FQM76SJ722,,active,single,tim.heidenreich@gmail.com,4886998586,710.08,credit,2020-09-04,2014-09-04,TRUE,FALSE,FALSE,2020-09-04,Accusamus est voluptas voluptate.,1
892112,3.15E+11,Augustus,Boyle,2021-09-04,3S5N2J5Z6N,9614856627,active,married,,552503640,427.85,credit,2021-09-04,2019-09-04,FALSE,TRUE,TRUE,2021-09-04,,3
720945,7.07E+11,Shanda,Larkin,2017-09-04,,6492816523,closed,married,,8670427424,677.44,credit,2017-09-04,2020-09-04,FALSE,TRUE,FALSE,2017-09-04,,3
787350,5.07E+11,Emily,Treutel,2014-09-04,,5395951717,closed,single,thaddeus.orn@yahoo.com,2646106335,442.68,debit,2014-09-04,2014-09-04,FALSE,FALSE,TRUE,2014-09-04,,1
202350,1.51E+11,Serina,Brown,2015-09-04,2T387VE73P,4055809309,active,married,,610707545,248.66,credit,2015-09-04,2014-09-04,FALSE,TRUE,TRUE,2015-09-04,,4
454910,4.56E+11,Antonetta,Wiza,2015-09-04,Q3A0BQNH5F,,closed,married,,8573416838,136.93,debit,2015-09-04,2019-09-04,TRUE,TRUE,TRUE,2015-09-04,,4
308961,6.27E+11,Jame,Pagac,2020-09-04,ZSCCIL09YW,2693985965,closed,single,freddie.johnson@yahoo.com,370806800,572.19,credit,2020-09-04,2017-09-04,FALSE,FALSE,FALSE,2020-09-04,At possimus quasi et laudantium.,2
786502,7.63E+11,Miguel,Kulas,2021-09-04,,,closed,single,roger.wehner@hotmail.com,2650958618,632.28,credit,2021-09-04,2015-09-04,TRUE,FALSE,FALSE,2021-09-04,Sunt qui ullam dolore.,4
790668,1.07E+11,Van,Bashirian,2014-09-04,3V0O743W6B,,active,single,,5456848008,792.55,credit,2014-09-04,2016-09-04,FALSE,FALSE,FALSE,2014-09-04,,2
428613,1.81E+11,Sammie,Gibson,2017-09-04,7G98K48WSM,1384759096,active,single,scott.jacobson@yahoo.com,1208637800,793.19,debit,2017-09-04,2020-09-04,TRUE,TRUE,FALSE,2017-09-04,,4
707015,6.36E+11,Ethyl,Miller,2020-09-04,5V50LANTU3,4691070174,closed,single,,5278866710,934.61,debit,2020-09-04,2018-09-04,FALSE,FALSE,FALSE,2020-09-04,,4
179256,1.67E+11,Winford,Bruen,2018-09-04,F1S3IYJSV5,3470164001,active,single,maryanne.bogisich@yahoo.com,4318804980,340.83,debit,2018-09-04,2018-09-04,TRUE,TRUE,FALSE,2018-09-04,,2
733884,4.75E+11,Ulrike,Weber,2020-09-04,,7733977500,closed,married,,631771621,126.05,credit,2020-09-04,2017-09-04,TRUE,FALSE,TRUE,2020-09-04,Sed fuga rem.,4
201885,6.80E+11,Elfreda,Bode,2021-09-04,,,closed,single,wayne.kemmer@gmail.com,313704218,2.41,debit,2021-09-04,2019-09-04,TRUE,FALSE,FALSE,2021-09-04,Iusto tenetur et rerum vel excepturi autem.,1
536264,4.49E+11,Maribel,Watsica,2020-09-04,,2031123255,closed,married,,3492730836,464.21,credit,2020-09-04,2014-09-04,TRUE,FALSE,TRUE,2020-09-04,,4
206372,5.74E+11,Karon,Hammes,2018-09-04,WI36444K1P,,closed,single,,4841519691,785.98,debit,2018-09-04,2021-09-04,TRUE,TRUE,FALSE,2018-09-04,Voluptate vel perspiciatis sit est.,2
389508,4.34E+11,Son,Klocko,2016-09-04,886Q2441IR,,closed,married,lyman.connelly@yahoo.com,4552870193,143.34,debit,2016-09-04,2018-09-04,FALSE,TRUE,FALSE,2016-09-04,Et voluptas exercitationem.,2
144736,75111760674,Claudio,Cole,2014-09-04,6MR9908ES5,,closed,single,,8033048783,332.47,credit,2014-09-04,2021-09-04,FALSE,TRUE,FALSE,2014-09-04,,4
951074,6.64E+11,Cortez,Boyle,2020-09-04,,5934526112,active,married,,3678826556,609.34,credit,2020-09-04,2014-09-04,FALSE,FALSE,FALSE,2020-09-04,Libero sed maiores quasi.,1
477874,5.21E+11,Rafaela,Emmerich,2014-09-04,,,active,single,norine.krajcik@hotmail.com,4745308499,758.93,credit,2014-09-04,2019-09-04,FALSE,FALSE,FALSE,2014-09-04,,3
345042,1.43E+11,Dianna,Bergnaum,2014-09-04,,,closed,single,reyes.parisian@gmail.com,5601407980,822.97,credit,2014-09-04,2020-09-04,TRUE,FALSE,FALSE,2014-09-04,,3
996374,8.04E+11,Lenard,Larson,2019-09-04,M1ZIZ30NMX,8081900594,closed,married,dolores.koch@yahoo.com,5086632262,331.63,debit,2019-09-04,2016-09-04,TRUE,TRUE,TRUE,2019-09-04,,4
58770,2238310457,Neville,Herzog,2019-09-04,,,active,single,,2765632511,406.48,debit,2019-09-04,2014-09-04,TRUE,FALSE,TRUE,2019-09-04,,1
377368,1.53E+11,Bonita,Emmerich,2020-09-04,33W6AQ7717,,active,single,ligia.thiel@gmail.com,2847374058,496.51,debit,2020-09-04,2017-09-04,FALSE,FALSE,TRUE,2020-09-04,,2
185695,7.83E+11,Judson,Hudson,2016-09-04,,,closed,single,vertie.kemmer@yahoo.com,1280400370,101.43,debit,2016-09-04,2015-09-04,FALSE,TRUE,TRUE,2016-09-04,,4
566836,8.63E+11,Alix,Kuvalis,2019-09-04,DGIANN7419,,active,married,thomas.beatty@hotmail.com,8423462370,173.32,credit,2019-09-04,2014-09-04,FALSE,FALSE,FALSE,2019-09-04,Est consequatur labore.,2
378670,54126488783,Colby,Abshire,2018-09-04,,,closed,single,,1735870038,473.46,credit,2018-09-04,2016-09-04,FALSE,TRUE,TRUE,2018-09-04,Est pariatur nulla consequatur.,4
317494,2.63E+11,Shawana,Koch,2019-09-04,RF8UE9GG4P,6398335811,closed,single,,3855886320,557.12,credit,2019-09-04,2015-09-04,FALSE,TRUE,TRUE,2019-09-04,Rerum ut sit quo provident aut.,3
663206,4.06E+11,Inger,Nolan,2015-09-04,,,closed,married,isreal.emmerich@hotmail.com,8161473811,483.96,debit,2015-09-04,2016-09-04,TRUE,TRUE,TRUE,2015-09-04,Rerum delectus praesentium id nihil.,4
277000,1.44E+11,Wendi,Schaden,2014-09-04,,5920588115,active,single,luther.macejkovic@gmail.com,312145447,251.11,debit,2014-09-04,2015-09-04,TRUE,TRUE,TRUE,2014-09-04,Vel sed fugit.,1
777381,4.82E+11,Vaughn,Pacocha,2022-09-04,,1662210605,closed,married,dalton.carter@hotmail.com,4909355652,400.08,credit,2022-09-04,2015-09-04,TRUE,FALSE,FALSE,2022-09-04,Veritatis et dolorum commodi doloremque rerum eos.,4
533705,62495802210,Hee,Mertz,2021-09-04,9LW7D38D57,,closed,single,brice.friesen@hotmail.com,343065565,895.35,debit,2021-09-04,2021-09-04,FALSE,FALSE,TRUE,2021-09-04,,2
251263,3.63E+11,Claud,Hauck,2016-09-04,22N8E80IL4,,closed,single,kraig.rice@yahoo.com,806685154,656.41,debit,2016-09-04,2015-09-04,TRUE,FALSE,TRUE,2016-09-04,Ea vel et recusandae.,4
52100,4.13E+11,Harland,Botsford,2014-09-04,833QX27866,4812530902,active,single,amos.larkin@yahoo.com,2384413653,834.01,debit,2014-09-04,2017-09-04,TRUE,TRUE,TRUE,2014-09-04,,3
530621,6.11E+11,Malcom,Crooks,2016-09-04,FW9W2QJY4U,,closed,married,,4206062828,372.44,debit,2016-09-04,2020-09-04,TRUE,FALSE,TRUE,2016-09-04,Modi voluptatem libero.,3
800318,2.58E+11,Manual,Legros,2016-09-04,,,active,single,reed.durgan@hotmail.com,8272408113,139.91,credit,2016-09-04,2021-09-04,FALSE,TRUE,FALSE,2016-09-04,,3
384257,8.33E+11,Harry,Donnelly,2019-09-04,,,active,single,,3766705764,24.86,debit,2019-09-04,2017-09-04,FALSE,TRUE,TRUE,2019-09-04,,2
669042,96754762970,Jacquelyn,Bergnaum,2017-09-04,,,closed,married,lawrence.bradtke@hotmail.com,2747517251,33.48,debit,2017-09-04,2014-09-04,FALSE,FALSE,FALSE,2017-09-04,Aut repellat optio rerum culpa quia eum.,1
841011,28767377831,Jarrett,Stroman,2021-09-04,7X48L9O0GJ,3829430089,active,single,,7668684119,835.88,debit,2021-09-04,2017-09-04,TRUE,FALSE,TRUE,2021-09-04,Unde laudantium asperiores velit.,2
302362,4.65E+11,Brad,Botsford,2019-09-04,,3290443687,active,married,,4324343110,802.13,debit,2019-09-04,2022-09-04,TRUE,TRUE,TRUE,2019-09-04,Nulla neque nemo.,1
213032,8.96E+11,Carol,Walker,2020-09-04,48M42HZN4J,,closed,married,bennett.toy@gmail.com,207307238,711.2,credit,2020-09-04,2020-09-04,FALSE,TRUE,FALSE,2020-09-04,Fuga sit perferendis et.,4
48524,1.55E+11,Shanti,Feeney,2014-09-04,,8493694785,closed,married,,8430748751,743.93,debit,2014-09-04,2021-09-04,FALSE,FALSE,TRUE,2014-09-04,,4
448117,9.69E+11,Sherwood,Morissette,2014-09-04,5MNXWW43T1,,closed,single,bradford.tromp@gmail.com,4806161914,518.29,debit,2014-09-04,2014-09-04,TRUE,FALSE,TRUE,2014-09-04,,3
651484,4.41E+11,Frankie,Hettinger,2017-09-04,,,active,married,thresa.swaniawski@yahoo.com,6448170121,968.1,credit,2017-09-04,2015-09-04,FALSE,FALSE,TRUE,2017-09-04,,4
134240,1.17E+11,Tommie,Hirthe,2016-09-04,913S4A44IR,9380579808,active,married,,2656771222,806.66,debit,2016-09-04,2021-09-04,TRUE,FALSE,TRUE,2016-09-04,,4
468124,3.18E+11,Kent,Sipes,2018-09-04,,1932610878,active,single,bobby.cassin@gmail.com,4176107326,87.61,credit,2018-09-04,2022-09-04,TRUE,TRUE,TRUE,2018-09-04,,4
862421,9.62E+11,Murray,Dibbert,2014-09-04,,8894546922,active,married,,7613865841,200.21,debit,2014-09-04,2019-09-04,FALSE,TRUE,FALSE,2014-09-04,Ipsam molestias corrupti totam impedit excepturi error.,4
554175,1.08E+11,Vickey,Gottlieb,2014-09-04,,1151572669,closed,married,,7112437789,933.25,credit,2014-09-04,2019-09-04,TRUE,FALSE,FALSE,2014-09-04,,1
342774,8.95E+11,Torri,Langosh,2022-09-04,G8685PZ2L4,,active,single,anjelica.hills@yahoo.com,607593814,490.81,credit,2022-09-04,2015-09-04,TRUE,FALSE,TRUE,2022-09-04,Sapiente numquam aliquam quia tempore.,4
835277,4.24E+11,Carl,Cartwright,2019-09-04,,8706064958,active,single,larita.friesen@yahoo.com,1544587767,382.43,credit,2019-09-04,2018-09-04,FALSE,FALSE,FALSE,2019-09-04,Consequuntur nihil et voluptatibus esse.,4
174988,9.90E+11,Clayton,Erdman,2015-09-04,,5379658941,active,married,titus.harris@yahoo.com,3441336663,426.98,credit,2015-09-04,2016-09-04,FALSE,FALSE,FALSE,2015-09-04,Rem minus saepe.,2
431604,3.09E+11,Reanna,Bahringer,2021-09-04,U8OZ137Z78,,closed,single,lupe.tillman@yahoo.com,9775033643,161.83,debit,2021-09-04,2019-09-04,FALSE,FALSE,TRUE,2021-09-04,Modi quod consequuntur quaerat reiciendis sit.,4
75452,8.72E+11,Antony,Bogan,2017-09-04,194231J96M,4653534313,closed,married,,7407055838,813.78,credit,2017-09-04,2021-09-04,FALSE,FALSE,TRUE,2017-09-04,,4
14431,1.60E+11,Arthur,Cartwright,2015-09-04,4990XF606C,,active,single,yaeko.cremin@yahoo.com,49828524,208.8,credit,2015-09-04,2020-09-04,TRUE,FALSE,TRUE,2015-09-04,,3
446857,7.44E+11,Hee,Hegmann,2018-09-04,,,active,married,,3770980764,740.26,debit,2018-09-04,2018-09-04,TRUE,TRUE,FALSE,2018-09-04,,4
165405,4.12E+11,Ervin,Fisher,2021-09-04,QJ6767V3JK,6322702110,closed,single,ronny.aufderhar@gmail.com,4140938409,213.96,debit,2021-09-04,2015-09-04,FALSE,TRUE,TRUE,2021-09-04,Quaerat enim dicta aspernatur quaerat dolores.,3
384764,5.07E+11,Jerrell,Roberts,2019-09-04,,,closed,single,,7481508474,900.1,credit,2019-09-04,2014-09-04,FALSE,TRUE,FALSE,2019-09-04,Nihil quae ut.,4
67971,8.38E+11,Peter,Fisher,2015-09-04,X9CM6R6PLB,,active,married,maxine.okeefe@yahoo.com,1733606727,835.26,credit,2015-09-04,2017-09-04,TRUE,FALSE,FALSE,2015-09-04,Cumque ipsum molestias autem voluptate voluptas.,4
672746,4.65E+11,Shauna,Lindgren,2017-09-04,F7X6848JQ7,9990365688,closed,single,chang.kassulke@hotmail.com,2227154173,394.19,debit,2017-09-04,2020-09-04,TRUE,FALSE,FALSE,2017-09-04,,4
143466,36877933294,Caroline,Pouros,2017-09-04,5ECD8ICKMW,5138896385,active,single,,5561454297,904.94,debit,2017-09-04,2019-09-04,FALSE,FALSE,TRUE,2017-09-04,Earum amet nostrum iste nobis itaque eum.,4
507649,2.00E+11,Jospeh,Pfannerstill,2017-09-04,5HJ7KY3G07,7068774897,active,single,,4600535165,923.41,debit,2017-09-04,2020-09-04,TRUE,TRUE,TRUE,2017-09-04,Velit suscipit voluptatibus eveniet iusto.,4
832785,5.16E+11,Daria,King,2017-09-04,820623NWX5,,active,single,,2020043451,581.64,credit,2017-09-04,2019-09-04,TRUE,FALSE,FALSE,2017-09-04,,4
498118,5.61E+11,Ryan,Ferry,2016-09-04,,3192622147,closed,single,,1129203254,96.51,debit,2016-09-04,2021-09-04,TRUE,TRUE,FALSE,2016-09-04,Iste dignissimos dolore soluta.,2
213004,1.41E+11,Conrad,Kozey,2021-09-04,,,active,married,esther.hartmann@gmail.com,2395844641,40.07,debit,2021-09-04,2015-09-04,FALSE,FALSE,TRUE,2021-09-04,,3
612473,5.11E+11,Nicholle,Kerluke,2022-09-04,T52H56J095,2543270611,closed,single,heidi.wiza@yahoo.com,2738378352,146.64,credit,2022-09-04,2014-09-04,TRUE,FALSE,FALSE,2022-09-04,Praesentium quidem aut voluptatum et dolorum.,4
242375,8.15E+11,Lucas,Hermiston,2021-09-04,G29X6MGGV7,,active,single,,402413234,855.78,debit,2021-09-04,2014-09-04,TRUE,FALSE,FALSE,2021-09-04,,1
404890,5.40E+11,Terrie,Dooley,2020-09-04,,2349149078,active,single,donte.shields@gmail.com,6256114897,413.53,credit,2020-09-04,2015-09-04,FALSE,TRUE,TRUE,2020-09-04,Quaerat et quos modi ut minus.,4
378760,5.88E+11,Ellen,Gerlach,2017-09-04,,9060955629,closed,single,,684599114,456.65,credit,2017-09-04,2019-09-04,TRUE,FALSE,TRUE,2017-09-04,Beatae nihil officia dolorem libero.,1
546087,7.73E+11,Lanny,Deckow,2021-09-04,,6286009175,closed,single,simon.crona@yahoo.com,688090474,362.73,credit,2021-09-04,2017-09-04,TRUE,FALSE,TRUE,2021-09-04,Pariatur ut placeat sed iure eos quisquam cumque.,4
967174,3.78E+11,Maxwell,Braun,2018-09-04,RS32Z296V0,8593610329,active,married,,3618617254,117.55,debit,2018-09-04,2015-09-04,TRUE,TRUE,FALSE,2018-09-04,Nisi nesciunt numquam iste et perspiciatis.,3
958292,3.41E+11,Jeanine,Littel,2015-09-04,8WC50OL0JG,,closed,married,blake.jaskolski@yahoo.com,8234146870,967.23,debit,2015-09-04,2021-09-04,TRUE,TRUE,FALSE,2015-09-04,Non doloremque dolore nemo qui voluptas.,2
422511,8.82E+11,Abel,Bauch,2021-09-04,V34B88219C,,closed,single,latoyia.cummings@yahoo.com,1613832065,203.66,credit,2021-09-04,2015-09-04,TRUE,TRUE,FALSE,2021-09-04,,4
343560,7.45E+11,Veda,Schinner,2015-09-04,A0894K1LZ6,,closed,single,jospeh.macejkovic@hotmail.com,9454537686,640.05,debit,2015-09-04,2014-09-04,TRUE,FALSE,TRUE,2015-09-04,,2
265705,3.57E+11,Fausto,Legros,2021-09-04,,7382776709,closed,single,londa.davis@gmail.com,5802037104,224.32,credit,2021-09-04,2019-09-04,TRUE,TRUE,FALSE,2021-09-04,,3
183745,5.09E+11,Agustina,Wilkinson,2014-09-04,14F81I3SZC,,closed,married,chanelle.hackett@hotmail.com,4447372108,743.62,credit,2014-09-04,2017-09-04,FALSE,FALSE,TRUE,2014-09-04,,3
586559,8.88E+11,Edgardo,Heathcote,2014-09-04,11215Q28F0,,active,single,adam.huels@yahoo.com,105157542,433.98,credit,2014-09-04,2021-09-04,FALSE,FALSE,TRUE,2014-09-04,Ullam voluptas repellat.,3
208412,2.90E+11,Augustine,Franecki,2015-09-04,,,closed,single,,6001473767,389.23,credit,2015-09-04,2015-09-04,TRUE,FALSE,FALSE,2015-09-04,Odio nesciunt eligendi.,2
807258,4.40E+11,Autumn,Dach,2017-09-04,,2999061480,closed,married,shin.armstrong@yahoo.com,6189470216,605.9,debit,2017-09-04,2020-09-04,FALSE,FALSE,FALSE,2017-09-04,,1
441037,71704562305,Katy,Sanford,2021-09-04,,1926195321,active,single,,8518811696,856.61,debit,2021-09-04,2018-09-04,FALSE,FALSE,FALSE,2021-09-04,Id dolorem facilis et.,1
32048,7.83E+11,Winnie,Thompson,2017-09-04,5UM84O1V9C,,closed,single,,6758722370,664.34,debit,2017-09-04,2017-09-04,FALSE,TRUE,FALSE,2017-09-04,Mollitia et et ut velit.,2
405049,64658657454,Sharie,Nienow,2014-09-04,69L7L82771,7645810391,active,single,bret.stark@gmail.com,3325188952,812.72,credit,2014-09-04,2017-09-04,TRUE,TRUE,TRUE,2014-09-04,Reiciendis non id esse.,4
442335,2.46E+11,Mitchell,Kris,2018-09-04,,7204842680,active,single,mariano.kulas@hotmail.com,1522053862,517.78,debit,2018-09-04,2020-09-04,FALSE,FALSE,TRUE,2018-09-04,Quia voluptates veniam et.,3
